source_id,kind,auc,panel_size,panel_dist_chars,pop_cognitively_unimpaired,pop_impaired_or_mixed,end_amyloid_status,end_clinical_diagnosis,end_cognitive_decline,plat_somascan,plat_olink,plat_nulisa,plat_simoa,plat_lumipulse,plat_elecsys,plat_msd,plat_mass_spec,population,endpoint,broad_platform,targeted_platform
10.1038/s41531-026-01298-8,abstract,0.806,,,False,False,False,False,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.1038/s41531-026-01298-8,abstract,0.56,,,False,False,False,False,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.3389/fnagi.2026.1816747,abstract,0.94,,,False,True,False,False,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.3389/fnagi.2026.1816747,abstract,0.71,,,False,True,False,False,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.3389/fneur.2026.1787915,abstract,0.959,,,True,True,False,True,False,False,False,False,False,False,False,False,False,mixed,clinical_diagnosis,False,False
10.3389/fneur.2026.1787915,abstract,0.951,,,True,True,False,True,False,False,False,False,False,False,False,False,False,mixed,clinical_diagnosis,False,False
10.1177/13872877261456293,abstract,0.869,,,False,True,False,True,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.1016/j.ijcard.2026.134431,abstract,0.93,,,False,False,False,True,False,False,False,False,False,False,False,False,False,impaired_or_unspecified,clinical_diagnosis,False,False
10.1016/j.tjpad.2026.100514,abstract,0.84,,,False,True,False,True,True,False,False,False,False,False,False,False,False,impaired_or_unspecified,cognitive_decline,False,False
10.1097/md.0000000000049278,abstract,0.525,,,False,True,False,False,False,False,False,False,False,False,False,False,False,impaired_or_unspecified,unspecified,False,False
10.1002/dad2.70336,abstract,0.81,,,False,True,False,False,False,False,False,False,False,False,False,False,False,impaired_or_unspecified,unspecified,False,False
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.833,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.908,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.689,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.865,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.935,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_blood_biomarkers_discriminate_cerebral_amyloid_status_and_cognitive.pdf,fulltext,0.823,,,True,True,True,True,False,False,False,False,True,False,False,False,False,mixed,amyloid_status,False,True
2023_independent_study_demonstrates_amyloid_probability_score_accurately_indicat.pdf,fulltext,0.81,,,True,True,True,True,False,False,False,False,False,False,True,False,True,mixed,amyloid_status,True,True
2023_independent_study_demonstrates_amyloid_probability_score_accurately_indicat.pdf,fulltext,0.9,,,True,True,True,True,False,False,False,False,False,False,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.82,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.83,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.79,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.8,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.73,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.76,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.89,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.74,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.83,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.76,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.849,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.834,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.787,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.596,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.827,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.817,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.8,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.642,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.885,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.558,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.725,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.888,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.737,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.746,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.62,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.628,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.755,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.671,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.763,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.668,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.872,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.826,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.703,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.705,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.84,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.85,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.63,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2024_development_of_thresholds_and_a_visualization_tool_for.pdf,fulltext,0.75,,,True,True,True,True,True,False,True,False,True,True,True,False,True,mixed,amyloid_status,True,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.891,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.74,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.9,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.87,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.951,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.831,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.87,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.806,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.896,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.886,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.9,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_accurate_and_robust_prediction_of_amyloid_brain_deposition.pdf,fulltext,0.9,,,True,True,True,True,False,False,False,False,True,False,True,True,False,mixed,amyloid_status,False,True
2025_association_of_plasma_alzheimers_disease_biomarkers_with_cognitive.pdf,fulltext,0.76,,,True,True,True,True,True,False,False,False,False,False,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.91,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.92,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.93,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.89,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.85,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.83,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.92,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.73,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.96,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.6,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.6,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.83,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_benchmarking_of_a_multibiomarker_lowvolume_panel_for_alzheimers.pdf,fulltext,0.75,,,True,True,True,True,True,True,True,True,True,True,True,False,True,mixed,amyloid_status,True,True
2025_clinical_performance_of_scalable_automated_ptau_217_multianalyte.pdf,fulltext,0.92,,,True,True,True,True,True,False,True,False,True,True,True,False,False,mixed,amyloid_status,True,True
2025_clinical_performance_of_scalable_automated_ptau_217_multianalyte.pdf,fulltext,0.92,,,True,True,True,True,True,False,True,False,True,True,True,False,False,mixed,amyloid_status,True,True
2025_clinical_performance_of_scalable_automated_ptau_217_multianalyte.pdf,fulltext,0.92,,,True,True,True,True,True,False,True,False,True,True,True,False,False,mixed,amyloid_status,True,True
2025_highsensitivity_plasma_proteomics_reveals_diseasespecific_signatures_and_pr.pdf,fulltext,0.81,81.0,677.0,True,True,True,True,True,True,True,True,False,True,True,False,False,mixed,amyloid_status,True,True
2025_highsensitivity_plasma_proteomics_reveals_diseasespecific_signatures_and_pr.pdf,fulltext,0.93,,,True,True,True,True,True,True,True,True,False,True,True,False,False,mixed,amyloid_status,True,True
2025_highsensitivity_plasma_proteomics_reveals_diseasespecific_signatures_and_pr.pdf,fulltext,0.96,,,True,True,True,True,True,True,True,True,False,True,True,False,False,mixed,amyloid_status,True,True
2025_plasma_biomarkers_for_early_detection_of_alzheimers_disease.pdf,fulltext,0.937,,,True,True,True,True,False,False,False,False,True,True,False,False,True,mixed,amyloid_status,True,True
2025_plasma_biomarkers_for_early_detection_of_alzheimers_disease.pdf,fulltext,0.968,,,True,True,True,True,False,False,False,False,True,True,False,False,True,mixed,amyloid_status,True,True
2025_plasma_biomarkers_for_early_detection_of_alzheimers_disease.pdf,fulltext,0.96,,,True,True,True,True,False,False,False,False,True,True,False,False,True,mixed,amyloid_status,True,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.865,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.699,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.769,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.801,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.804,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.826,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.83,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.77,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.76,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.75,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.865,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.804,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.826,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.801,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.769,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.699,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.804,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.826,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.804,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.769,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.699,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.826,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.804,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.769,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_a_novel_eyetracking_digital_marker_outperforms_plasma_biomarkers.pdf,fulltext,0.699,,,True,True,False,True,True,False,False,False,True,False,False,False,False,mixed,cognitive_decline,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.933,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.943,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.936,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.913,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.933,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.93,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_agedependent_diagnostic_and_correlational_architecture_of_multiplex_plasma.pdf,fulltext,0.92,,,True,True,True,True,True,False,False,False,True,True,True,True,False,mixed,amyloid_status,False,True
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.952,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.958,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.944,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.945,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.952,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.954,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.954,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.961,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.861,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.861,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.887,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.892,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.871,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.872,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.904,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.909,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.943,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.974,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.905,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.937,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.937,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.961,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.914,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.956,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.865,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.953,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.805,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.923,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.84,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.943,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.824,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_blood_biomarkers_to_improve_dementia_diagnostic_accuracy_a.pdf,fulltext,0.932,,,True,True,True,True,True,False,False,False,False,False,False,False,False,mixed,amyloid_status,False,False
2026_continuum_of_core_1_biomarkers_in_preclinical_alzheimers.pdf,fulltext,0.9,1.0,220.0,True,True,True,True,True,False,False,False,False,False,True,False,False,mixed,amyloid_status,False,True
2026_diagnostic_performance_of_plasma_gfap_in_preclinical_stages.pdf,fulltext,0.79,,,True,True,True,True,True,False,False,False,True,True,True,False,False,mixed,amyloid_status,False,True
